,sample_output,test_output,Random_forest,Linear_prediction
13204,1.5563425519951437,1.5562,1.5556919795508344,1.5563236738926802
13205,1.5550418312527685,1.5549,1.5550197493855282,1.5555441447905336
13206,1.5560709115401512,1.556,1.5559764263636957,1.5559040800108646
13207,1.5572176517827032,1.557,1.5562239944959935,1.5574782445001487
13208,1.5581423584108174,1.558,1.557760543952157,1.5589073671399687
13209,1.557661996226399,1.5577,1.5574666260754007,1.5575458620115255
13210,1.5574967770705548,1.5574,1.5574765993068056,1.556907755639318
13211,1.560998469454842,1.5606,1.5623798207408366,1.5617225936985646
13212,1.5527022937709714,1.5523,1.5562466848077179,1.553242318648759
13213,1.5566830499259519,1.5564,1.553703356018946,1.5564019482954476
13214,1.5555051369660473,1.5553,1.556751450374894,1.5553712235669677
13215,1.5587567005870575,1.5587,1.559324855974153,1.5585822405665253
13216,1.559550057373877,1.5593,1.560115276953455,1.5598158588073288
13217,1.5667416640828062,1.5669,1.565278107799246,1.5663700973055397
13218,1.5776810688038367,1.5775,1.5768492715884805,1.5774782778135572
13219,1.5778222365766479,1.5775,1.5775924623107953,1.577891186894763
13220,1.5730837652285397,1.5739,1.5738536353816321,1.5737377359437827
13221,1.5750158853003566,1.5751,1.5740910258722083,1.5751320606469248
13222,1.5706776497272363,1.5707,1.5718039315879664,1.5708039671554301
13223,1.5685275132633536,1.5685,1.5677979899484629,1.568559505827639
13224,1.5677920085809613,1.5677,1.56755820354917,1.5681143350339566
13225,1.5712264597405774,1.5714,1.5717685657428366,1.5714701109937463
13226,1.5740539586150388,1.574,1.5735498977246074,1.573400747347537
13227,1.575247001917835,1.5751,1.5750030795701777,1.5751137261650596
13228,1.5739224637355331,1.5737,1.5747145703941756,1.574303043158639
13229,1.576233940108143,1.5763,1.5743986311646354,1.5764019846356545
13230,1.578843497951891,1.5787,1.5786063297962616,1.578736886465836
13231,1.577678411298054,1.5777,1.5792764866360667,1.578357240036044
13232,1.5718836916040628,1.5726,1.576445552890521,1.5728323860931281
13233,1.5753560629042906,1.5753,1.5760243634676183,1.5754808656311665
13234,1.5769672807717556,1.5769,1.576913942425103,1.576739062871698
13235,1.5774777794899677,1.5776,1.577835094687631,1.5779830148349587
13236,1.5819463333387553,1.5816,1.5828472965930969,1.5818158617149178
13237,1.5796664972826755,1.5794,1.579624336183353,1.5802580980490033
13238,1.5810218040211386,1.5809,1.5800912108439873,1.58119973408981
13239,1.579766591890336,1.5799,1.5799600442266544,1.5794228646810238
13240,1.5789019531844466,1.579,1.5786028800578327,1.5784562873560075
13241,1.5793033438269422,1.5786,1.578382383861232,1.578449453310955
13242,1.5785703399683668,1.5785,1.5783641446050378,1.5782709495070462
13243,1.5725969767318286,1.5724,1.572949357381323,1.5729976276307438
13244,1.586317732212782,1.5861,1.5853294014459367,1.5856358910351132
13245,1.5869995585225736,1.587,1.5863160579524458,1.5870814443006251
13246,1.5884812279080012,1.5884,1.5866383800458776,1.587712820470247
13247,1.5879299132180165,1.5878,1.5865285228023656,1.587857830421913
13248,1.574302806966536,1.5743,1.5736659154353165,1.5741979641280208
13249,1.5754776945332856,1.5755,1.5729159593098148,1.5744259761086736
13250,1.5685796013871456,1.5687,1.569431250048337,1.570327837569553
13251,1.5667685271659244,1.5666,1.5680822411227073,1.5672978252078478
13252,1.5662507771569574,1.5664,1.5652860579240833,1.56704073896623
13253,1.5605921866045624,1.5611,1.561475131597013,1.561022793725047
13254,1.5545657105352877,1.5545,1.5534866281941602,1.5544273320957158
13255,1.5555498913700765,1.5555,1.5554230593382856,1.5555730157903467
13256,1.5585542064232474,1.5586,1.5592370891953016,1.559031453533012
13257,1.5605619011353018,1.5602,1.5608568965218332,1.558961321450684
13258,1.5636017582824524,1.5631,1.5635268389656731,1.5631133342067782
13259,1.5637626175907942,1.5635,1.563688351018556,1.5634404512493942
13260,1.561657532988274,1.5616,1.5626293909985671,1.5610586440562342
13261,1.5478594760270405,1.5477,1.547777558915041,1.547994054471988
13262,1.5493443977747796,1.548,1.5494289588997485,1.5482014139088873
13263,1.551472738644937,1.5513,1.5514454387851464,1.5514848549756293
13264,1.5535690552705668,1.5537,1.554071858593091,1.5540944247878228
13265,1.5546612776392448,1.5548,1.554828735505665,1.5547383055928234
13266,1.5547397245206342,1.5547,1.5537031194138222,1.5542114389500652
13267,1.5537239533437313,1.5535,1.5538397881222097,1.5538496932386492
13268,1.5511003257525013,1.5511,1.5509378264209426,1.5506974685377513
13269,1.5498543306047017,1.55,1.5480188910516441,1.5495109770818685
13270,1.548116826694201,1.5481,1.5471898670893018,1.5476302319112305
13271,1.5480441302817867,1.548,1.5479637395701045,1.5478786666317914
13272,1.5457518114341442,1.5457,1.5463980579473215,1.5466444088052098
13273,1.5396545543616578,1.5395,1.5405503690492675,1.5399623048397784
13274,1.5413032152537107,1.5414,1.5411357334558846,1.5413179379793887
13275,1.541955450185435,1.5419,1.5422547626788559,1.5420851512718086
13276,1.5411671789948247,1.5411,1.5403133292249787,1.5417972934338335
13277,1.5421693546242028,1.5419,1.5418312314232514,1.5419367543327693
13278,1.5421780885874286,1.5423,1.5421662830874132,1.5420661788339798
13279,1.5427509256840992,1.5427,1.543849998072391,1.5429740704967712
13280,1.5435447289311983,1.5432,1.5443462284257627,1.5424978696647171
13281,1.5439614931461223,1.544,1.5434123980170926,1.5441048029716198
13282,1.5414684280444468,1.5414,1.541771322947042,1.5415103431697075
13283,1.5404116169294493,1.5402,1.5402310653221278,1.540903509678233
13284,1.5476491179217753,1.5471,1.545070966769597,1.5470785690377538
13285,1.5468649078154624,1.5468,1.5463200403629493,1.5464009722600762
13286,1.5475936913170687,1.5475,1.54822146847329,1.5477292063552026
13287,1.5432620773719554,1.5430000000000001,1.5446525863043457,1.5433308215252195
13288,1.5422567399261888,1.5419999999999998,1.5419921092843727,1.541767920916814
13289,1.5503437540909548,1.5502,1.5450308282912955,1.5497467281202857
13290,1.5365565574794164,1.5365,1.5369817693907268,1.5373037251084183
13291,1.539718765965881,1.5396,1.5401359672789439,1.540849810084242
13292,1.5384487944849552,1.5381,1.5387753078366753,1.5376953569612537
13293,1.5397981961432592,1.5395,1.538499230995918,1.5396447133644555
13294,1.5510679148310251,1.551,1.552441590587365,1.5505213382094238
13295,1.541914653667052,1.5418,1.5425910900726565,1.5403295514079813
13296,1.5388136335969573,1.5392,1.5383417467051905,1.5391055334731076
13297,1.5418439213038193,1.5419999999999998,1.5422092737801376,1.5418858012090508
13298,1.5434729967744565,1.5434,1.5426090954796265,1.5436294400970523
13299,1.5439130111791173,1.5439,1.5437070471618264,1.543265133947048
13300,1.5508522552966721,1.5507,1.5500453271471133,1.5506460874713097
13301,1.5498460033141113,1.5497,1.549019113408456,1.5498065825923417
13302,1.563781110347787,1.5655,1.5593601065583702,1.5634749236888323
13303,1.556889597780962,1.5568,1.5589254494624216,1.5562848163208995
13304,1.5590463977237075,1.5591,1.5589845260945059,1.5588130008800958
13305,1.5594278104531496,1.5591,1.5591430173035106,1.559155785329554
13306,1.5592009027346676,1.5591,1.559146377817102,1.558673637304369
13307,1.5556871011180553,1.5556,1.5553464784690818,1.5557223468459283
13308,1.549734516292718,1.5495,1.5510960547504928,1.5494894861149673
13309,1.5491819380767218,1.5490000000000002,1.5489551885830057,1.5493925226292644
13310,1.5489356052750705,1.5487,1.5480926687800378,1.5489026287942265
13311,1.5486276572953972,1.5486,1.5486496956798106,1.5491341909765337
13312,1.5492687873719357,1.5490000000000002,1.5488281496143714,1.5493066721501831
13313,1.5593986223163936,1.5592,1.5601100312776868,1.5599581160022948
13314,1.558590945881315,1.5584,1.559294322108299,1.558657905170608
13315,1.5556497979863666,1.5555,1.5544993825976687,1.5561218344046805
13316,1.5569865671752952,1.5567,1.5571898339369945,1.5569693125690405
13317,1.561198741645846,1.5611,1.557900722514588,1.5607532999384288
13318,1.5595158465663876,1.5593,1.5597443064671777,1.5588340212962661
13319,1.5586444679785274,1.5585,1.5588025970726356,1.558570924764413
13320,1.5575826612615034,1.5575,1.5580278889459807,1.5582778440694396
13321,1.5592416042942114,1.5592,1.5585777641822824,1.5600159606802348
13322,1.55138742947399,1.5526,1.5546690865195527,1.5535144112910215
13323,1.5514033651191965,1.5513,1.5513191567492088,1.551182122984815
13324,1.550603195894823,1.5504,1.5513064888988908,1.5510089598502104
13325,1.5507347167829386,1.5502,1.5508222699347942,1.5504339470899735
13326,1.551125903395198,1.5509,1.5511400502798873,1.5503830477501337
13327,1.5520585865233776,1.5519,1.5521789040679934,1.5521909513882433
13328,1.5472204674901067,1.5471,1.5511617224945051,1.5479483451600258
13329,1.5481200328149125,1.5482,1.5472840064246165,1.5478082868176584
13330,1.551188814683395,1.5512,1.5494987110826097,1.5503703046961759
13331,1.547105757052943,1.5473,1.5472785656985102,1.5469257871992026
13332,1.547301051305332,1.5471,1.5471707153192864,1.5473894684947167
13333,1.543818068954561,1.5438,1.543682123589611,1.5441639622113739
13334,1.5436991002676022,1.5436,1.5435185295625402,1.5439155191089098
13335,1.5455271803194284,1.5454,1.5453917361785177,1.5438231184053306
13336,1.545102015019607,1.545,1.5449978442542371,1.5453270888793353
13337,1.5522137571859775,1.5523,1.5470668923432755,1.551513648442838
13338,1.5550537488429386,1.5546,1.5545410705541884,1.5550785510241125
13339,1.5545619324933653,1.5545,1.5545310196929578,1.5550592174659554
13340,1.5548703505819135,1.5545,1.5546469250486754,1.554303890177894
13341,1.5538599163982618,1.5545,1.554596288332733,1.554274287391368
13342,1.5545229851362212,1.5545,1.5542194619153777,1.555095104817215
13343,1.5548475209544976,1.5552,1.5551520069749802,1.5550882679781948
13344,1.5545099921302366,1.5544,1.5542729483381292,1.5545191723759357
13345,1.548837908053245,1.5487,1.5531521428062736,1.548302052160639
13346,1.5579314175939722,1.5581,1.5582374413370506,1.5578955594356243
13347,1.5583098495637702,1.5578,1.5578097895209313,1.558171796463344
13348,1.5559912800170312,1.5557,1.5559455215526874,1.5564373518246297
13349,1.5557197866170875,1.5558,1.555400723571507,1.555681155146945
13350,1.560419585964022,1.5605,1.560384479477362,1.5605064305382852
13351,1.563536287664336,1.5637,1.5643916513227965,1.5634602015744035
13352,1.5639586368880167,1.5639,1.5637482343829274,1.5633566215074692
13353,1.5645541592264323,1.5648,1.5620476874656999,1.5646229710801576
13354,1.5711321581534095,1.5713,1.570307018294276,1.570550759639505
13355,1.576926741888026,1.577,1.5750011064169174,1.5768806767555956
13356,1.574639412167927,1.5745,1.5749873067584865,1.574598700357515
13357,1.5748257710592781,1.5746,1.574753471708916,1.5747961104753498
13358,1.5825924117221937,1.5826,1.5783693798323502,1.5814315162970756
13359,1.5841247562143779,1.5842,1.583342853554722,1.584271710915405
13360,1.5876535478036464,1.5874,1.5876261395078213,1.58759492923497
13361,1.5868627839351246,1.5868,1.5867297120053159,1.5867990896477435
13362,1.5865572728841941,1.5868,1.586714544566933,1.5864046559109424
13363,1.5859887689872412,1.5868,1.5867767722745616,1.5874057350120578
13364,1.5850254153535668,1.5852,1.585550674227168,1.585127865979362
13365,1.5849393300416152,1.5849,1.5831983350238616,1.5847841902542
13366,1.5880295971621694,1.588,1.5880340513145614,1.5875245871394013
13367,1.5892698518343642,1.5896,1.5880402898737633,1.5896039098407213
13368,1.5938670585511125,1.5938,1.59418172242902,1.5942519487253461
13369,1.5956476933615875,1.5955,1.5950508014384792,1.5955645857284848
13370,1.603809573171751,1.6046,1.5979036073412924,1.6035304459183548
13371,1.5986090915801159,1.5984,1.5989096426000138,1.5987885651084666
13372,1.59663877651775,1.5965,1.595726850746536,1.5962410577013229
13373,1.601394270137931,1.6012,1.602141253813905,1.6018580261989568
13374,1.598418140925791,1.5984,1.598322849144805,1.5970752002577369
13375,1.5986065785845407,1.5985,1.5986162543684113,1.5984017586707209
13376,1.5989367896647713,1.5988,1.598849703804512,1.59904516869216
13377,1.593018412670329,1.5930000000000002,1.5938877447973059,1.5931481319385652
13378,1.5960452052880365,1.5961,1.5971583209100524,1.5960559722407792
13379,1.5907525085387482,1.5908,1.5899054203593406,1.5903830992429588
13380,1.5918168468819087,1.5918,1.5910789522353939,1.592441571727309
13381,1.5901738556845644,1.5902,1.5895619988499248,1.5899464982467775
13382,1.5947989261760638,1.595,1.5932849658817725,1.5953237482718263
13383,1.5990796638972589,1.5988,1.5993981378061142,1.598297862186942
13384,1.600157714144078,1.6003,1.6003997882246968,1.6001096075306718
13385,1.5998385024605852,1.5998,1.5998571270752564,1.5990646032988165
13386,1.5999437679362873,1.5998,1.5999029810218754,1.6007592241185788
13387,1.5999358306424505,1.5998,1.5999580330373893,1.6005295008326952
13388,1.5993593852287773,1.5984,1.5987712171519948,1.5979278752020631
13389,1.598170814316888,1.5973,1.5967450347123724,1.5974259400646273
13390,1.5962836750929728,1.5964,1.5958393148923156,1.5965507126784955
13391,1.5938617527755694,1.594,1.5946299032696338,1.5939438688474779
13392,1.5979832693616653,1.598,1.5978738195481061,1.5983299143518392
13393,1.6009531726100124,1.6006,1.6012338304838651,1.6006139503697936
13394,1.5978296880954652,1.5977,1.5983509231807362,1.597299681128848
13395,1.5830038285956087,1.5832,1.5814054922986764,1.583764603678051
13396,1.5888101115960802,1.5884,1.5890061036538514,1.5880281469690685
13397,1.592673513738143,1.5927,1.5925022368333672,1.593120554778639
13398,1.5905319696074105,1.5904,1.5914928145792289,1.5902047449163232
13399,1.5889004171464318,1.589,1.5896409311403406,1.5885436437930052
13400,1.5941556810777093,1.5938,1.5941056251422232,1.5944964113551263
13401,1.5910373244839926,1.591,1.5906268789194629,1.5905661329998706
13402,1.5926813499500827,1.5927,1.5928329777446468,1.5932447340711091
13403,1.5924187073643923,1.5923,1.592926022192567,1.5927110431621854
13404,1.589544525394156,1.5896,1.5889657008146882,1.589958523483861
13405,1.5873777812849403,1.5873,1.587944028081633,1.5866273998654519
13406,1.5901756536102745,1.5901,1.5904410446285158,1.5908269347528998
13407,1.5834441731860216,1.5835,1.5844377264880047,1.5832469080015157
13408,1.584084404646819,1.5842,1.5839652597401195,1.5837045461776738
13409,1.585909501137174,1.5859999999999999,1.5862136557407227,1.5859986407122646
13410,1.5839244329429263,1.5833,1.5835726375547536,1.5832325605115924
13411,1.5872480081160762,1.5872,1.5871657897827363,1.5875463211814944
13412,1.5840941003376134,1.5841,1.5866979079673333,1.5836360043286417
13413,1.5922510046049143,1.5918,1.5908523618885686,1.5916603816113506
13414,1.5941276512711677,1.5945,1.5924592499685666,1.59363412516183
13415,1.6025824786614367,1.6039,1.6030197663346533,1.6033347478042428
13416,1.6051972592780095,1.6055,1.6058302672082518,1.60671546434975
13417,1.6079852546849314,1.6075,1.6083673407891166,1.6074473290610198
13418,1.6155954741840362,1.6156,1.615233167615466,1.6148717502038066
13419,1.619027395415022,1.619,1.6192563500596096,1.619645727649245
13420,1.619000413340987,1.6189,1.6175345668780066,1.6194176253303025
13421,1.619556693166833,1.6196,1.6198577459597125,1.6196407695206885
13422,1.6164838210167691,1.6163,1.6167073623519956,1.616947213737208
13423,1.613117058862895,1.6128,1.6141001122595584,1.6136675333510224
13424,1.6129682087772406,1.6132,1.6134817583990444,1.6135496721508984
13425,1.6110444904073897,1.611,1.6110491721256122,1.6110338383260254
13426,1.607009966589157,1.6072,1.6072813011892775,1.6069948075710867
13427,1.610691172125269,1.611,1.6109584903084113,1.6116730986069028
13428,1.6109707544225167,1.611,1.6112713387465356,1.6105381886846457
13429,1.610408958838463,1.6105,1.610800260636926,1.6108504045660679
13430,1.6133546694857872,1.6134,1.614055832068754,1.6134244732930396
13431,1.6147386355622126,1.6146,1.614858236598642,1.614742074245501
13432,1.610574755679868,1.6105,1.610583058911904,1.6100606306827698
13433,1.6095685199053886,1.6095,1.6086158649079811,1.6096458324137215
13434,1.6117207429755824,1.6119,1.610549284528475,1.6120711875519786
13435,1.6136041113441983,1.6135,1.6140404222161575,1.6135872335544859
13436,1.614455487710444,1.6147,1.6141802498889282,1.614679538262922
13437,1.6042256171304776,1.6045,1.6051781010638873,1.6040040045882646
13438,1.6098863934227763,1.6098,1.6095371399833538,1.6101461936160062
13439,1.6067164487770509,1.6067,1.607030809404988,1.6067914788982902
13440,1.6065352108917104,1.6065,1.6063485074656465,1.6065180188416575
13441,1.6055848896140594,1.6058,1.6056233100396338,1.6055903246997927
13442,1.606072693451012,1.6062,1.6061069975188274,1.6062922939564173
13443,1.6102397680394596,1.6102,1.609913891711576,1.6100898860859756
13444,1.6101300137853436,1.6099,1.6100028182090427,1.6107322132120911
13445,1.6110070159253917,1.6105,1.6099391002676964,1.610622248230416
13446,1.6091250877770282,1.6091,1.60934311294261,1.6090805973763649
13447,1.6099527833102296,1.6099,1.6092506144980232,1.6095326287577931
13448,1.6082496156740793,1.6083,1.608165328450378,1.608277351912025
13449,1.6075302165811798,1.6078,1.6060495953479557,1.6080873011051748
13450,1.6122049810539176,1.6119,1.6132774206156508,1.6113059663585458
13451,1.6096485323088343,1.6097,1.6093747352695325,1.609273404199544
13452,1.609446006381382,1.6094,1.608844107457005,1.6093674645199512
13453,1.6052549214561955,1.6052,1.6042984377875578,1.604853211287323
13454,1.5981174048642395,1.5979,1.5982070059953457,1.5983149961940084
13455,1.6003641072095822,1.6005,1.6006004555092153,1.6006038611195121
13456,1.600679413375892,1.6005,1.6003274998322023,1.600313171595249
13457,1.6022627902228355,1.6023,1.6045964934313701,1.6022552415634577
13458,1.6001035930184577,1.6,1.6012441432434725,1.6002058741542582
13459,1.6001982449016947,1.5996,1.5994648055671703,1.5997943925577287
13460,1.5996914698837827,1.5993,1.6007462010713742,1.5995509073509906
13461,1.60371464199215,1.6038,1.6035813203844937,1.603904714193109
13462,1.605333666847203,1.6053,1.605879918345986,1.6053006787224744
13463,1.6043432486978793,1.6044,1.6054716935669715,1.6044270159582679
13464,1.606884752275594,1.6066,1.6033531729101536,1.6065657088439051
13465,1.6022668739291483,1.6019999999999999,1.6036826387151355,1.602106752190653
13466,1.6147626048708015,1.6155,1.6133006675977495,1.614846371197987
13467,1.6134324389601034,1.6133,1.6130330796317123,1.6131556777655218
13468,1.6142728869903915,1.6146,1.613230901129003,1.6140401881094162
13469,1.6156199433946834,1.6154,1.614498362573455,1.6152968416827802
13470,1.6153983717106688,1.6152,1.615652572869029,1.616138482550073
13471,1.6176039810629743,1.6179,1.6165635399384135,1.6170991082581763
13472,1.6177014048721288,1.6176,1.6177363435989052,1.6173371754958366
13473,1.610513469762984,1.6106,1.6113331207905175,1.6103016327506934
13474,1.6102207170228675,1.6103,1.6110112649512196,1.610055842520583
13475,1.6173552363705763,1.6171,1.6162005999078488,1.6176597576960061
13476,1.617275863369809,1.6172,1.6167212145309622,1.617358791027132
13477,1.6171260308531632,1.6171,1.6171559629589123,1.6174743525589887
13478,1.6175356597630188,1.6176,1.617192365077739,1.6170057233794664
13479,1.6197510618303417,1.62,1.6173869388763427,1.6196171418669705
13480,1.6214761500675492,1.6214,1.6216211807234802,1.6207595263513808
13481,1.6251541638177907,1.6253,1.6248752368238972,1.6251157779152576
13482,1.6251846498292852,1.6253,1.6252660348224817,1.6249572777560983
13483,1.625511634997886,1.6253,1.6254014611990826,1.6253033097273741
13484,1.6207528847618644,1.6208,1.619849867639439,1.6207070207129304
13485,1.6217514122548593,1.6219999999999999,1.6220821141991217,1.6222034020721052
13486,1.617836721539559,1.6181,1.6185054323198462,1.618288311259735
13487,1.6159086153391127,1.6162,1.6165039582676952,1.615965590197507
13488,1.6158698851742708,1.6161,1.6159726537484684,1.6161472579370324
13489,1.6143386570016471,1.6142,1.6143456357623436,1.6144324458110217
13490,1.616818685657205,1.6168,1.6152885816296514,1.6170285647641007
13491,1.6159227317306837,1.6159999999999999,1.6159284873685402,1.6157953539769236
13492,1.6143062599302593,1.6144,1.6134634531441991,1.6142290673124675
13493,1.6133385702691612,1.6135,1.6131438698632936,1.6134348028245453
13494,1.613957342899541,1.6141,1.6136850337189195,1.6136700365132723
13495,1.617007391789578,1.617,1.6158736698200646,1.6171918542496
13496,1.6174344525556492,1.6172,1.617456687519253,1.6176190931256
13497,1.6178200715387114,1.6175,1.6176470690913551,1.6175345776974295
13498,1.619615092709209,1.6195,1.6203352377239644,1.6197554381470267
13499,1.6195835729176764,1.6194,1.6202497706629115,1.620090137552384
13500,1.623198606452888,1.6231,1.621987099944752,1.6224904200899486
13501,1.6242546160705986,1.6242,1.624900897275191,1.6247571272215877
13502,1.6143616608170634,1.6143,1.616711812946599,1.6144140014330928
13503,1.618817026298294,1.6191,1.6164944498551475,1.6195055668613945
13504,1.6168632890140204,1.6169,1.6189227611985333,1.6172024340740476
13505,1.6149205686315573,1.6152,1.6151940986167805,1.6150473815760646
13506,1.6144695266793645,1.6145,1.6139722887334034,1.6142845918330435
13507,1.6142190273183405,1.6143,1.6146952133027757,1.614979249741796
13508,1.6081008631863793,1.6084,1.608814461960268,1.6090406613330428
13509,1.6083451997762686,1.6083,1.609026714683779,1.6082426126486693
13510,1.6115457031273244,1.6116,1.6116311832659174,1.6123344875778143
13511,1.611554275473132,1.6116,1.6115195679702714,1.6117740472219024
13512,1.611406462341309,1.6116,1.611580976457393,1.611097368961114
13513,1.611430703811673,1.6116,1.6115674786612892,1.6119463751929883
13514,1.6114278705046767,1.6116,1.6116523786716677,1.6115766210387532
13515,1.6113220210074333,1.6113,1.6116136575693678,1.611125215506095
13516,1.613538668409723,1.6134,1.6114752828058359,1.613366792993534
13517,1.6179010382687793,1.6188,1.6142488586482076,1.6181490126437579
13518,1.622011831366076,1.6223,1.6210079256444034,1.622127571226943
13519,1.6227114335184984,1.6231,1.6235161935085356,1.6234468010625873
13520,1.626156566820474,1.6264,1.625060519472514,1.626406308580104
13521,1.6244558239392122,1.6246,1.62493916913817,1.6249725453927253
13522,1.6254186114628253,1.6255,1.6258895974009813,1.6254992737340812
13523,1.6288029447214167,1.6284,1.6285466529764594,1.6282160173541937
13524,1.6318870346182042,1.6317,1.6303291934244055,1.631443993737835
13525,1.6270117181021289,1.6272,1.6275294910525921,1.6271137791591768
13526,1.6270232877860449,1.6269999999999998,1.6269239750950508,1.6287242936342095
13527,1.6309864136524828,1.6307,1.629887244634206,1.6298178740217422
13528,1.6308376593378953,1.6307,1.631577298540709,1.6307279975990836
13529,1.623564263097977,1.6236,1.6229752555348052,1.6240206834300492
13530,1.6237598238963404,1.6236,1.6240753302038273,1.624243042981166
13531,1.6302603358369552,1.6304,1.6306955751892527,1.6304373620915298
13532,1.6313610157160932,1.6313,1.6322207956872246,1.631232860116202
13533,1.6322436598839265,1.632,1.6319047637644613,1.632445506369609
13534,1.6316632997477283,1.6316,1.631169415850544,1.6312653025052581
13535,1.6275729133576284,1.6279,1.6276574445663883,1.6276846947985772
13536,1.6272444373460246,1.6272,1.6265824732540741,1.6271928631140922
13537,1.6277730738064715,1.6277,1.6280716166114049,1.6286338659375046
13538,1.6280196757111853,1.6282,1.6281966538950468,1.6289744350033883
13539,1.6288335020095528,1.6287,1.6286745708390327,1.6288621927051876
13540,1.6242914848102552,1.6243,1.6249997045984812,1.6233073550648127
13541,1.6263403303884425,1.6263,1.627749267729046,1.6266934851556156
13542,1.624683825300977,1.6248,1.625262521376978,1.6247021249401454
13543,1.6263246733988015,1.6267,1.6264728889657607,1.6268144809546952
13544,1.6249067876090943,1.625,1.6246392267468168,1.6248916982113455
13545,1.6303836217232883,1.6296,1.6280879130804697,1.6304047560225312
13546,1.629928519692513,1.6299,1.6305436937957196,1.6299286280664687
13547,1.6257836576052143,1.6255,1.6284164207589609,1.6261777741274868
13548,1.6231185838733868,1.6229,1.6238270734613303,1.623032329454932
13549,1.6185265846787207,1.6185,1.618658369808682,1.6188996411765997
13550,1.620206287717347,1.6199,1.6204782344275699,1.6202130032143627
13551,1.6185761798617209,1.6185,1.6180508780739458,1.618575802622277
13552,1.615257973089024,1.6155,1.6159231403526755,1.615029692267913
13553,1.6156784720642412,1.6159,1.6159744222031602,1.6160712145174925
13554,1.6158726665107837,1.6159,1.6160248160704598,1.6159900893363242
13555,1.6207175228536375,1.6205,1.6208285799602673,1.6208817556872104
13556,1.6153898019651929,1.6153,1.6160810382055124,1.614635223839346
13557,1.6147011967270946,1.6147,1.6158890045572174,1.6143807914014046
13558,1.6048744924607112,1.6049,1.6047512068324077,1.6053389388508235
13559,1.605839916253237,1.6058,1.6046698980382068,1.6049472757986818
13560,1.598420408336634,1.5986,1.6003744842243948,1.5986607958003018
13561,1.600067134324426,1.6003,1.5997929645283222,1.5993064675386135
13562,1.607924907443047,1.6079,1.6078012795793266,1.6076227529811744
13563,1.6078682305612213,1.6079,1.6078696830598258,1.608334160959262
13564,1.6064801658274808,1.6064,1.6059615732985857,1.6064385178870593
13565,1.6053555547086875,1.6056,1.6054098120808185,1.6055402977763746
13566,1.6043832395746949,1.6047,1.605557484242916,1.6047901311795298
13567,1.608112029880306,1.6077,1.6063080198981634,1.6081049596796815
13568,1.6170278910796096,1.6171,1.6175497918981734,1.6173355305473391
13569,1.6169180555106597,1.6171,1.6170682356208574,1.6172697943075631
13570,1.616914420014484,1.6169,1.6171378323668715,1.6172421689516936
13571,1.6143187539421704,1.614,1.615509831401123,1.6143411815538142
13572,1.6115875062308658,1.6111,1.611312393064145,1.610878696050409
13573,1.6135951998983167,1.6135,1.6122267415309117,1.6130529321636145
13574,1.6025577090676095,1.6028,1.6024555116464778,1.6034460729825382
13575,1.6096485047958466,1.6091,1.609677779043103,1.6090558302494768
13576,1.608019398665478,1.608,1.6081097603674226,1.6077920881471668
13577,1.6067717082171116,1.6069,1.6070196732427962,1.6066282255015407
13578,1.6071312112449814,1.6071,1.6070622315931034,1.6075078913382326
13579,1.606540156974825,1.6063,1.6090799273765948,1.6072272431011383
13580,1.6007411283917912,1.6014,1.6017430598964701,1.6017282403445874
13581,1.6022288537961322,1.6023,1.6020204577600652,1.6021602082437907
13582,1.5988081965406256,1.5988,1.6004345472957002,1.598838075613517
13583,1.6006817030970761,1.6007,1.5992562094158813,1.60070076127528
13584,1.5987439144998068,1.5991,1.5983559881809872,1.5985492145082985
13585,1.6024346474429685,1.6025,1.601653324745838,1.602200409481216
13586,1.6028408695939464,1.6028,1.6030207088955115,1.6031012095882629
13587,1.6051488941246064,1.6055,1.6035948244044744,1.605114805130202
13588,1.613605956428337,1.6135,1.613593250697473,1.6138558265193437
13589,1.6107125139591882,1.6112,1.6101519661067378,1.6109091065264378
13590,1.6168767303475116,1.6169,1.6170904364097802,1.6160963998082165
13591,1.6232937232703348,1.6232,1.6231385667617657,1.6227118452916924
13592,1.6213613793274015,1.6213,1.6210673149494088,1.621421872023407
13593,1.6236668471795033,1.6238,1.623670657165429,1.6237670365626995
13594,1.6271955512689453,1.6269999999999998,1.6266607976389804,1.6271697621232901
13595,1.6308857038627618,1.6311,1.6317707685227074,1.6309775291848068
13596,1.6304295400928683,1.6306,1.6306929833873576,1.6307015622406338
13597,1.630925832325943,1.6312,1.6312626301986834,1.6312029465007667
13598,1.6303190748413998,1.6304,1.6309165576419569,1.6305514393280331
13599,1.629865812147623,1.6298,1.63034218938563,1.6301082934624587
13600,1.6378573954056672,1.6376,1.6367546112977776,1.6374806995409612
13601,1.6371212259140282,1.6369999999999998,1.6370501821340493,1.6375369719135646
13602,1.6386762954256326,1.6385,1.6385311803092595,1.6378984126168374
13603,1.637721655611666,1.6379,1.6379814073649674,1.6377541339862232
13604,1.6362236362683387,1.6362,1.6372003414475003,1.6355486375651394
13605,1.636890396072357,1.6369999999999998,1.6370624918034393,1.6368101065418754
13606,1.6359931007491684,1.6361,1.6360536621453494,1.63645533527239
13607,1.6366190776994431,1.6365,1.636442418385101,1.6363195342383419
13608,1.6257512698810779,1.6256,1.62518732576553,1.6252886353432272
13609,1.623988987254453,1.6238,1.623060933363785,1.62339108794919
